,Unnamed: 0,LineID,TransLineNo,Mode,Description,EditNotes,Processing,short_name,long_name,shape_id,route_id,frood_of_payment,ft_mode,id,route_id1,vehicle_name,proof_of_payment
959,959,5370,MK_26,b,Latona,20026065,1026,MK_26,Latona,20026065,1026,0,b,5370,1026,b1,0
960,960,5389,MK_7,b,Route 7,21007044,1007,MK_7,Route 7,21007044,1007,0,b,5389,1007,b1,0
961,961,4246,MK_197,b,197 Twin Lakes P&R/*,10197054,1197,MK_197,197 Twin Lakes P&R/*,10197054,1197,0,b,4246,1197,b1,0
962,962,4030,MK_255,b,255 Seattle/Kirklan*,41255453,1255,MK_255,255 Seattle/Kirklan*,41255453,1255,0,b,4030,1255,b1,0
963,963,4064,MK_73,p,73 Jackson Park,11073296,1073,MK_73,73 Jackson Park,11073296,1073,0,p,4064,1073,p1,0
964,964,4066,MK_73,p,73 Jackson Park,11073301,1073,MK_73,73 Jackson Park,11073301,1073,0,p,4066,1073,p1,0
965,965,4067,MK_73,p,73 Jackson Park,20073102,1073,MK_73,73 Jackson Park,20073102,1073,0,p,4067,1073,p1,0
966,966,4676,MK_177,b,177 Federal Way P&R*,21177117,1177,MK_177,177 Federal Way P&R*,21177117,1177,0,b,4676,1177,b1,0
967,967,4684,MK_192,b,192 S. Military Rd.*,21192047,1192,MK_192,192 S. Military Rd.*,21192047,1192,0,b,4684,1192,b1,0
968,968,4696,MK_212,b,212 Eastgate P & R *,30212075,1212,MK_212,212 Eastgate P & R *,30212075,1212,0,b,4696,1212,b1,0
969,969,4898,590S,b,590 Seattle ExpressS,FEB14-590567,6590,590S,590 Seattle ExpressS,FEB14-590567,6590,0,b,4898,6590,b1,0
970,970,4021,MK_21,b,21 35  Av SW/Arbor *,21021375,1021,MK_21,21 35  Av SW/Arbor *,21021375,1021,0,b,4021,1021,b1,0
971,971,4044,MK_41,b,41 Lake City/Northg*,20041241,1041,MK_41,41 Lake City/Northg*,20041241,1041,0,b,4044,1041,b1,0
972,972,5360,MK_76,b,Wedgwood Express,11076019,1076,MK_76,Wedgwood Express,11076019,1076,0,b,5360,1076,b1,0
973,973,5371,MK_28,b,Broadview,20028521,1028,MK_28,Broadview,20028521,1028,0,b,5371,1028,b1,0
974,974,5376,MK_41,b,Lake City/Northgate*,20041216,1041,MK_41,Lake City/Northgate*,20041216,1041,0,b,5376,1041,b1,0
975,975,5387,MK_4,b,Judkins / E QA,21004561,1004,MK_4,Judkins / E QA,21004561,1004,0,b,5387,1004,b1,0
976,976,5398,MK_178,b,South Fed Way & Fed*,21178046,1178,MK_178,South Fed Way & Fed*,21178046,1178,0,b,5398,1178,b1,0
977,977,4488,MK_49,b,49 CBD-Cap Hill-U D*,11049016,1049,MK_49,49 CBD-Cap Hill-U D*,11049016,1049,0,b,4488,1049,b1,0
978,978,4490,MK_49,b,49 CBD-Cap Hill-U D*,20049008,1049,MK_49,49 CBD-Cap Hill-U D*,20049008,1049,0,b,4490,1049,b1,0
979,979,4610,MK_903,b,903 Federal Way - S*,21903018,1903,MK_903,903 Federal Way - S*,21903018,1903,0,b,4610,1903,b1,0
980,980,5290,MK_271,b,271 test,41271128,1271,MK_271,271 test,41271128,1271,0,b,5290,1271,b1,0
981,981,4765,MK_775,b,775 Water Taxi shut*,11775003,1775,MK_775,775 Water Taxi shut*,11775003,1775,0,b,4765,1775,b1,0
982,982,4087,MK_B Line,b,B Line B-Line Rapid*,30672002,1672,MK_B Line,B Line B-Line Rapid*,30672002,1672,0,b,4087,1672,b1,0
983,983,4626,MK_919,b,919 North and South*,10919004,1919,MK_919,919 North and South*,10919004,1919,0,b,4626,1919,b1,0
984,984,4307,MK_237,b,237 Bellevue/Woodin*,20237054,1237,MK_237,237 Bellevue/Woodin*,20237054,1237,0,b,4307,1237,b1,0
985,985,4608,MK_901,b,901 Federal Way/Das*,21901005,1901,MK_901,901 Federal Way/Das*,21901005,1901,0,b,4608,1901,b1,0
986,986,4675,MK_173,b,173 Federal Way to *,21173027,1173,MK_173,173 Federal Way to *,21173027,1173,0,b,4675,1173,b1,0
987,987,4796,PT11S,b,11 Pt Defiance SB,FEB14-115155,2011,PT11S,11 Pt Defiance SB,FEB14-115155,2011,0,b,4796,2011,b1,0
988,988,4797,PT13E,b,13 N 30th Street EB,FEB14-138106,2013,PT13E,13 N 30th Street EB,FEB14-138106,2013,0,b,4797,2013,b1,0
989,989,4821,PT28W,b,28 S 12TH ST WB,FEB14-28979,2028,PT28W,28 S 12TH ST WB,FEB14-28979,2028,0,b,4821,2028,b1,0
990,990,4880,567N,b,567 Kent-Overlake,FEB14-56741,6567,567N,567 Kent-Overlake,FEB14-56741,6567,0,b,4880,6567,b1,0
991,991,4881,PT56E,b,56 56th St EB,FEB14-56873,2056,PT56E,56 56th St EB,FEB14-56873,2056,0,b,4881,2056,b1,0
992,992,4906,PT62E,b,62 NE Tacoma EB,FEB14-6289,2062,PT62E,62 NE Tacoma EB,FEB14-6289,2062,0,b,4906,2062,b1,0
993,993,4907,PT100S,b,100 Purdy Gig Harbo*,FEB14-1005118,2100,PT100S,100 Purdy Gig Harbo*,FEB14-1005118,2100,0,b,4907,2100,b1,0
994,994,4636,MK_935,b,935 Kenmore/Finn Hi*,10935017,1935,MK_935,935 Kenmore/Finn Hi*,10935017,1935,0,b,4636,1935,b1,0
995,995,4637,MK_935,b,935 Kenmore/Finn Hi*,21935018,1935,MK_935,935 Kenmore/Finn Hi*,21935018,1935,0,b,4637,1935,b1,0
996,996,4769,MK_910,b,910 Supermall - Nor*,11910003,1910,MK_910,910 Supermall - Nor*,11910003,1910,0,b,4769,1910,b1,0
997,997,4774,MK_917,b,917 Auburn/Algona/P*,10917021,1917,MK_917,917 Auburn/Algona/P*,10917021,1917,0,b,4774,1917,b1,0
998,998,4394,MK_306,p,306 Kenmore tunnel *,20306016,1306,MK_306,306 Kenmore tunnel *,20306016,1306,0,p,4394,1306,p1,0
999,999,4731,MK_312,p,312 Woodinville/Bot*,11312075,1312,MK_312,312 Woodinville/Bot*,11312075,1312,0,p,4731,1312,p1,0
1000,1000,5015,220East,b,220 Smoky Pt-Arlngtn,220-eb-Weekday,3220,220East,220 Smoky Pt-Arlngtn,220-eb-Weekday,3220,0,b,5015,3220,b1,0
1001,1001,5016,220West,b,220 Arlngtn-Smoky Pt,220-wb-Weekday,3220,220West,220 Arlngtn-Smoky Pt,220-wb-Weekday,3220,0,b,5016,3220,b1,0
1002,1002,5058,111East,b,desc needed,111-eb-Weekday,3111,111East,desc needed,111-eb-Weekday,3111,0,b,5058,3111,b1,0
1003,1003,5104,KT106E,b,106 Fletcher Bay EB,106_T03,4106,KT106E,106 Fletcher Bay EB,106_T03,4106,0,b,5104,4106,b1,0
1004,1004,5122,KT15Sb,b,15 McWilliams Sht SB,15m_all_T01,4015,KT15Sb,15 McWilliams Sht SB,15m_all_T01,4015,0,b,5122,4015,b1,0
1005,1005,5131,KT20Wa,b,20 Navy Yard City WB,20_psns_T01,4020,KT20Wa,20 Navy Yard City WB,20_psns_T01,4020,0,b,5131,4020,b1,0
1006,1006,5132,KT20Wb,b,20 Navy Yard City,20w_T01,4020,KT20Wb,20 Navy Yard City,20w_T01,4020,0,b,5132,4020,b1,0
1007,1007,5147,KT29S,b,29 Trenton Avenue SB,29_T02,4029,KT29S,29 Trenton Avenue SB,29_T02,4029,0,b,5147,4029,b1,0
1008,1008,5148,KT32E,b,32 Poulsbo-Silvrdale,32_T05,4032,KT32E,32 Poulsbo-Silvrdale,32_T05,4032,0,b,5148,4032,b1,0
1009,1009,5162,KT81E,b,81 Annapolis Commutr,81_T02,4081,KT81E,81 Annapolis Commutr,81_T02,4081,0,b,5162,4081,b1,0
1010,1010,5178,KT90Sb,b,90 Poulsbo-Bainbr EB,90_e_T01,4090,KT90Sb,90 Poulsbo-Bainbr EB,90_e_T01,4090,0,b,5178,4090,b1,0
1011,1011,5179,KT90Sc,b,90 Poulsbo-Bainbr EB,90_f_T01,4090,KT90Sc,90 Poulsbo-Bainbr EB,90_f_T01,4090,0,b,5179,4090,b1,0
1012,1012,5187,KT91S,b,91 Kingston-Bainbrdg,91k_b_T01,4091,KT91S,91 Kingston-Bainbrdg,91k_b_T01,4091,0,b,5187,4091,b1,0
1013,1013,5194,KT95E,b,95 Battle Point EB,95_T03,4095,KT95E,95 Battle Point EB,95_T03,4095,0,b,5194,4095,b1,0
1014,1014,5196,KT96S,b,96 Sunrise SB,96m_T02,4096,KT96S,96 Sunrise SB,96m_T02,4096,0,b,5196,4096,b1,0
1015,1015,5204,KTE,b,Purdy Connection,Purdy_T02,4999,KTE,Purdy Connection,Purdy_T02,4999,0,b,5204,4999,b1,0
1016,1016,5209,KT32N,b,32 Poulsbo/Silverda*,32d_T02,4032,KT32N,32 Poulsbo/Silverda*,32d_T02,4032,0,b,5209,4032,b1,0
1017,1017,5074,KT17Sa,b,17 Silverdale EastS,17e_T02,4017,KT17Sa,17 Silverdale EastS,17e_T02,4017,0,b,5074,4017,b1,0
1018,1018,5075,KT21N,b,21 Perry AvenueN,21take_T01,4021,KT21N,21 Perry AvenueN,21take_T01,4021,0,b,5075,4021,b1,0
1019,1019,5081,KT32Na,b,32 Poulsbo/Silverda*,32oly_T02,4032,KT32Na,32 Poulsbo/Silverda*,32oly_T02,4032,0,b,5081,4032,b1,0
1020,1020,5082,KT43Ea,b,43 Viking Ave.E,43_T07,4043,KT43Ea,43 Viking Ave.E,43_T07,4043,0,b,5082,4043,b1,0
1021,1021,5089,KT90BNb,b,90B Poulsbo All Sto*,90B_ptc_T01,4090,KT90BNb,90B Poulsbo All Sto*,90B_ptc_T01,4090,0,b,5089,4090,b1,0
1022,1022,5090,KT90CN,b,90C Poulsbo Express*,90C_T02,4090,KT90CN,90C Poulsbo Express*,90C_T02,4090,0,b,5090,4090,b1,0
1023,1023,4876,566N,b,566 Kent-Overlake,FEB14-566432,6566,566N,566 Kent-Overlake,FEB14-566432,6566,0,b,4876,6566,b1,0
1024,1024,4029,MK_25,b,25 Laurelhurst-Lake*,20025074,1025,MK_25,25 Laurelhurst-Lake*,20025074,1025,0,b,4029,1025,b1,0
1025,1025,4034,MK_3,b,3 Route 3,21003566,1003,MK_3,3 Route 3,21003566,1003,0,b,4034,1003,b1,0
1026,1026,4038,MK_355,p,355 Shoreline Comm *,11355069,1355,MK_355,355 Shoreline Comm *,11355069,1355,0,p,4038,1355,p1,0
1027,1027,4187,MK_15,p,15 Blue Ridge/Downt*,20015801,1015,MK_15,15 Blue Ridge/Downt*,20015801,1015,0,p,4187,1015,p1,0
1028,1028,4247,MK_2,b,2 Route 2,10002553,1002,MK_2,2 Route 2,10002553,1002,0,b,4247,1002,b1,0
1029,1029,4251,MK_2,b,2 Route 2,21002557,1002,MK_2,2 Route 2,21002557,1002,0,b,4251,1002,b1,0
1030,1030,4353,MK_260,b,260 Seattle/Juanita*,30260315,1260,MK_260,260 Seattle/Juanita*,30260315,1260,0,b,4353,1260,b1,0
1031,1031,4338,MK_25,b,25 Laurelhurst-Lake*,11025072,1025,MK_25,25 Laurelhurst-Lake*,11025072,1025,0,b,4338,1025,b1,0
1032,1032,4400,MK_31,b,31 Magnolia to Univ*,40031045,1031,MK_31,31 Magnolia to Univ*,40031045,1031,0,b,4400,1031,b1,0
1033,1033,4584,MK_75,b,75 UW - NTC - Balla*,20075156,1075,MK_75,75 UW - NTC - Balla*,20075156,1075,0,b,4584,1075,b1,0
1034,1034,4585,MK_75,b,75 UW - NTC - Balla*,20075161,1075,MK_75,75 UW - NTC - Balla*,20075161,1075,0,b,4585,1075,b1,0
1035,1035,4411,MK_330,b,330 Lake City - Sho*,31330005,1330,MK_330,330 Lake City - Sho*,31330005,1330,0,b,4411,1330,b1,0
1036,1036,4414,MK_330,b,330 Lake City - Sho*,40330011,1330,MK_330,330 Lake City - Sho*,40330011,1330,0,b,4414,1330,b1,0
1037,1037,4550,MK_68,b,68 Northgate to UW *,20068069,1068,MK_68,68 Northgate to UW *,20068069,1068,0,b,4550,1068,b1,0
1038,1038,4783,MK_995,p,995 Laurelhurst-Lak*,21995022,1995,MK_995,995 Laurelhurst-Lak*,21995022,1995,0,p,4783,1995,p1,0
1039,1039,4395,MK_308,b,308 Aurora Village *,20308030,1308,MK_308,308 Aurora Village *,20308030,1308,0,b,4395,1308,b1,0
1040,1040,4581,MK_75,b,75 UW - NTC - Balla*,11075155,1075,MK_75,75 UW - NTC - Balla*,11075155,1075,0,b,4581,1075,b1,0
1041,1041,4726,MK_304,b,304 Richmond Beach *,11304021,1304,MK_304,304 Richmond Beach *,11304021,1304,0,b,4726,1304,b1,0
1042,1042,4729,MK_309,p,309 Kenmore - S Lk *,11309002,1309,MK_309,309 Kenmore - S Lk *,11309002,1309,0,p,4729,1309,p1,0
1043,1043,4736,MK_372,p,372 Woodinville/Uni*,11372046,1372,MK_372,372 Woodinville/Uni*,11372046,1372,0,p,4736,1372,p1,0
1044,1044,5038,402South,b,402 Lynn TC-Sea CBD,402-sb-Weekday,3402,402South,402 Lynn TC-Sea CBD,402-sb-Weekday,3402,0,b,5038,3402,b1,0
1045,1045,5049,416North,b,desc needed,416-nb-Weekday,3416,416North,desc needed,416-nb-Weekday,3416,0,b,5049,3416,b1,0
1046,1046,5202,KT9E,b,9 South Park,9_T09,4009,KT9E,9 South Park,9_T09,4009,0,b,5202,4009,b1,0
1047,1047,5238,ET6,b,6 Harborfrnt-Evt Stn,RT6SB01,7006,ET6,6 Harborfrnt-Evt Stn,RT6SB01,7006,0,b,5238,7006,b1,0
1048,1048,5241,ET70,b,70 Mukilteo-Boeing,RT70EB01,7070,ET70,70 Mukilteo-Boeing,RT70EB01,7070,0,b,5241,7070,b1,0
1049,1049,5267,KT90,b,90 Poulsbo/Bainbrid*,90_b_T01,4090,KT90,90 Poulsbo/Bainbrid*,90_b_T01,4090,0,b,5267,4090,b1,0
1050,1050,5268,KT90,b,90 Poulsbo/Bainbrid*,90_c_T01,4090,KT90,90 Poulsbo/Bainbrid*,90_c_T01,4090,0,b,5268,4090,b1,0
1051,1051,4604,MK_893,b,893 911 For Lake Wa*,20893002,1893,MK_893,893 911 For Lake Wa*,20893002,1893,0,b,4604,1893,b1,0
1052,1052,5302,MK_66,b,66 test,11066116,1066,MK_66,66 test,11066116,1066,0,b,5302,1066,b1,0
1053,1053,5350,MK_30,b,Sandpoint/U-Dist,11030020,1030,MK_30,Sandpoint/U-Dist,11030020,1030,0,b,5350,1030,b1,0
1054,1054,5391,MK_32,b,Seattle Center to U*,21032121,1032,MK_32,Seattle Center to U*,21032121,1032,0,b,5391,1032,b1,0
1055,1055,5392,MK_106,b,Renton-Downtown Sea*,21106071,1106,MK_106,Renton-Downtown Sea*,21106071,1106,0,b,5392,1106,b1,0
1056,1056,5414,230-wb-Weekday,b,230-wb-Weekday,230-wb-Weekday,3230,230-wb-Weekday,230-wb-Weekday,230-wb-Weekday,3230,0,b,5414,3230,b1,0
1057,1057,5418,277,b,14SEP-Weekday-27027*,14SEP-Weekday-270277e-18,3277,277,14SEP-Weekday-27027*,14SEP-Weekday-270277e-18,3277,0,b,5418,3277,b1,0
1058,1058,5419,277,b,14SEP-Weekday-27027*,14SEP-Weekday-270277w-0,3277,277,14SEP-Weekday-27027*,14SEP-Weekday-270277w-0,3277,0,b,5419,3277,b1,0
1059,1059,5425,821,b,14SEP-Weekday-855-8*,14SEP-Weekday-855-8n-5,3821,821,14SEP-Weekday-855-8*,14SEP-Weekday-855-8n-5,3821,0,b,5425,3821,b1,0
1060,1060,5426,810,b,14SEP-Weekday-855-8*,14SEP-Weekday-855-8s-12,3810,810,14SEP-Weekday-855-8*,14SEP-Weekday-855-8s-12,3810,0,b,5426,3810,b1,0
1061,1061,5427,501,b,Milton-Federal Way,FEB14-5015209,2501,501,Milton-Federal Way,FEB14-5015209,2501,0,b,5427,2501,b1,0
1062,1062,4024,MK_213,b,213 Covenant Shores*,41213013,1213,MK_213,213 Covenant Shores*,41213013,1213,0,b,4024,1213,b1,0
1063,1063,4027,MK_246,b,246 Bellevue/Somers*,20246314,1246,MK_246,246 Bellevue/Somers*,20246314,1246,0,b,4027,1246,b1,0
1064,1064,4071,MK_823,b,823 Cougar Mt/Newpo*,20823005,1823,MK_823,823 Cougar Mt/Newpo*,20823005,1823,0,b,4071,1823,b1,0
1065,1065,4081,MK_915,b,915 Auburn/Enumclaw*,41915035,1915,MK_915,915 Auburn/Enumclaw*,41915035,1915,0,b,4081,1915,b1,0
1066,1066,4082,MK_916,b,916 Kent Shuttle (D*,30916002,1916,MK_916,916 Kent Shuttle (D*,30916002,1916,0,b,4082,1916,b1,0
1067,1067,4814,PT212E,b,212 Steilacoom EB,FEB14-2128162,2212,PT212E,212 Steilacoom EB,FEB14-2128162,2212,0,b,4814,2212,b1,0
1068,1068,5111,KT11Wa,b,11 Crosstown Ltd WB,11eb_T02,4011,KT11Wa,11 Crosstown Ltd WB,11eb_T02,4011,0,b,5111,4011,b1,0
1069,1069,5112,KT11Wb,b,11 Crosstown Ltd WB,11ea_T01,4011,KT11Wb,11 Crosstown Ltd WB,11ea_T01,4011,0,b,5112,4011,b1,0
1070,1070,5139,KT24Ea,b,24 Olympic Coll EB,24L_T01,4024,KT24Ea,24 Olympic Coll EB,24L_T01,4024,0,b,5139,4024,b1,0
1071,1071,5140,KT24Eb,b,24 Olympic Coll EB,24L_T02,4024,KT24Eb,24 Olympic Coll EB,24L_T02,4024,0,b,5140,4024,b1,0
1072,1072,5171,KT8E,b,8 Bethel,8_T13,4008,KT8E,8 Bethel,8_T13,4008,0,b,5171,4008,b1,0
1073,1073,5172,KT90N,b,90 Bainbrdge-Poulsbo,90_r_T01,4090,KT90N,90 Bainbrdge-Poulsbo,90_r_T01,4090,0,b,5172,4090,b1,0
1074,1074,4776,MK_952,p,952 Auburn P&R to B*,21952038,1952,MK_952,952 Auburn P&R to B*,21952038,1952,0,p,4776,1952,p1,0
1075,1075,4981,532South,b,desc needed,532-sb-Weekday,6532,532South,desc needed,532-sb-Weekday,6532,0,b,4981,6532,b1,0
1076,1076,4484,MK_48,p,48 Loyal Heights/Mt*,20048609,1048,MK_48,48 Loyal Heights/Mt*,20048609,1048,0,p,4484,1048,p1,0
1077,1077,4493,MK_5,p,5 Greenwood/SCC/Nor*,20005138,1005,MK_5,5 Greenwood/SCC/Nor*,20005138,1005,0,p,4493,1005,p1,0
1078,1078,4544,MK_67,b,67 Northgate to UW *,20067069,1067,MK_67,67 Northgate to UW *,20067069,1067,0,b,4544,1067,b1,0
1079,1079,4547,MK_68,b,68 Northgate to UW *,11068082,1068,MK_68,68 Northgate to UW *,11068082,1068,0,b,4547,1068,b1,0
1080,1080,4090,MK_C Line,b,C Line C-Line Rapid*,21673015,1673,MK_C Line,C Line C-Line Rapid*,21673015,1673,0,b,4090,1673,b1,0
1081,1081,4747,MK_55,b,55 W. Sea. Admiral *,21055300,1055,MK_55,55 W. Sea. Admiral *,21055300,1055,0,b,4747,1055,b1,0
1082,1082,4149,MK_121,b,121 Normandy Park e*,21121092,1121,MK_121,121 Normandy Park e*,21121092,1121,0,b,4149,1121,b1,0
1083,1083,4160,MK_125,b,125 Westwood to CBD*,21125037,1125,MK_125,125 Westwood to CBD*,21125037,1125,0,b,4160,1125,b1,0
1084,1084,4292,MK_221,b,221 Eastgate\Redmond,21221082,1221,MK_221,221 Eastgate\Redmond,21221082,1221,0,b,4292,1221,b1,0
1085,1085,4339,MK_25,b,25 Laurelhurst-Lake*,20025073,1025,MK_25,25 Laurelhurst-Lake*,20025073,1025,0,b,4339,1025,b1,0
1086,1086,4376,MK_3,b,3 Route 3,10003555,1003,MK_3,3 Route 3,10003555,1003,0,b,4376,1003,b1,0
1087,1087,4378,MK_3,b,3 Route 3,10003558,1003,MK_3,3 Route 3,10003558,1003,0,b,4378,1003,b1,0
1088,1088,4381,MK_3,b,3 Route 3,21003561,1003,MK_3,3 Route 3,21003561,1003,0,b,4381,1003,b1,0
1089,1089,4681,MK_19,b,19 Magnolia,11019024,1019,MK_19,19 Magnolia,11019024,1019,0,b,4681,1019,b1,0
1090,1090,4438,MK_373,p,373 Aurora Village *,20373012,1373,MK_373,373 Aurora Village *,20373012,1373,0,p,4438,1373,p1,0
1091,1091,4667,MK_15,p,15 Blue Ridge/Downt*,11015600,1015,MK_15,15 Blue Ridge/Downt*,11015600,1015,0,p,4667,1015,p1,0
1092,1092,4005,MK_119,b,119 Dockton,10119014,1119,MK_119,119 Dockton,10119014,1119,0,b,4005,1119,b1,0
1093,1093,5274,KT91,b,91 Kingston/Bainbri*,91b_Ind_T01,4091,KT91,91 Kingston/Bainbri*,91b_Ind_T01,4091,0,b,5274,4091,b1,0
1094,1094,5257,KT17,b,17 Silverdale East,17m_T01,4017,KT17,17 Silverdale East,17m_T01,4017,0,b,5257,4017,b1,0
1095,1095,5275,KT91,b,91 Kingston/Bainbri*,91k_gc_T02,4091,KT91,91 Kingston/Bainbri*,91k_gc_T02,4091,0,b,5275,4091,b1,0
1096,1096,4788,554,b,554 ST Issaquah - C*,41554543,6554,554,554 ST Issaquah - C*,41554543,6554,0,b,4788,6554,b1,0
1097,1097,4054,556,b,556 Issaquah/UW/NTC,40556512,6556,556,556 Issaquah/UW/NTC,40556512,6556,0,b,4054,6556,b1,0
1098,1098,4277,MK_211,p,211 Issa Hlnds PR\E*,30211052,1211,MK_211,211 Issa Hlnds PR\E*,30211052,1211,0,p,4277,1211,p1,0
1099,1099,4284,MK_217,b,217 Issaquah/CBD,40217027,1217,MK_217,217 Issaquah/CBD,40217027,1217,0,b,4284,1217,b1,0
1100,1100,4518,554,b,554 Seattle-Issaquah,41554542,6554,554,554 Seattle-Issaquah,41554542,6554,0,b,4518,6554,b1,0
1101,1101,4520,556,b,556 Issqh-UW-Northgt,31556509,6556,556,556 Issqh-UW-Northgt,31556509,6556,0,b,4520,6556,b1,0
1102,1102,4695,MK_210,b,210 Issaquah,41210411,1210,MK_210,210 Issaquah,41210411,1210,0,b,4695,1210,b1,0
1103,1103,4699,MK_214,b,214 Seattle - Issaq*,41214064,1214,MK_214,214 Seattle - Issaq*,41214064,1214,0,b,4699,1214,b1,0
1104,1104,4702,MK_217,b,217 Issaquah/CBD,31217028,1217,MK_217,217 Issaquah/CBD,31217028,1217,0,b,4702,1217,b1,0
1105,1105,4789,554,b,554 ST Issaquah - C*,41554544,6554,554,554 ST Issaquah - C*,41554544,6554,0,b,4789,6554,b1,0
1106,1106,5306,MK_555,b,555 test,31555509,6555,MK_555,555 test,31555509,6555,0,b,5306,6555,b1,0
1107,1107,5406,MK_271,b,Issaquah to U Dist,30271129,1271,MK_271,Issaquah to U Dist,30271129,1271,0,b,5406,1271,b1,0
1108,1108,4176,MK_14,b,14 Mt Baker,21014600,1014,MK_14,14 Mt Baker,21014600,1014,0,b,4176,1014,b1,0
1109,1109,4179,MK_14,b,14 Mt Baker,21014608,1014,MK_14,14 Mt Baker,21014608,1014,0,b,4179,1014,b1,0
1110,1110,4188,MK_150,b,150 Kent-Southcente*,10150172,1150,MK_150,150 Kent-Southcente*,10150172,1150,0,b,4188,1150,b1,0
1111,1111,4189,MK_150,b,150 Kent-Southcente*,10150173,1150,MK_150,150 Kent-Southcente*,10150173,1150,0,b,4189,1150,b1,0
1112,1112,4191,MK_150,b,150 Kent-Southcente*,21150175,1150,MK_150,150 Kent-Southcente*,21150175,1150,0,b,4191,1150,b1,0
1113,1113,4362,MK_271,b,271 Issaquah to U D*,30271130,1271,MK_271,271 Issaquah to U D*,30271130,1271,0,b,4362,1271,b1,0
1114,1114,4363,MK_271,b,271 Issaquah to U D*,30271131,1271,MK_271,271 Issaquah to U D*,30271131,1271,0,b,4363,1271,b1,0
1115,1115,4365,MK_271,b,271 Issaquah to U D*,30271134,1271,MK_271,271 Issaquah to U D*,30271134,1271,0,b,4365,1271,b1,0
1116,1116,4367,MK_271,b,271 Issaquah to U D*,41271122,1271,MK_271,271 Issaquah to U D*,41271122,1271,0,b,4367,1271,b1,0
1117,1117,4628,MK_927,b,927 Issaquah DART,11927018,1927,MK_927,927 Issaquah DART,11927018,1927,0,b,4628,1927,b1,0
1118,1118,4629,MK_927,b,927 Issaquah DART,11927019,1927,MK_927,927 Issaquah DART,11927019,1927,0,b,4629,1927,b1,0
1119,1119,4630,MK_927,b,927 Issaquah DART,20927020,1927,MK_927,927 Issaquah DART,20927020,1927,0,b,4630,1927,b1,0
1120,1120,4594,MK_8,b,8 Cap.Hill/Denny Wy,31008022,1008,MK_8,8 Cap.Hill/Denny Wy,31008022,1008,0,b,4594,1008,b1,0
1121,1121,4595,MK_8,b,8 Cap.Hill/Denny Wy,40008020,1008,MK_8,8 Cap.Hill/Denny Wy,40008020,1008,0,b,4595,1008,b1,0
1122,1122,4651,MK_101,b,101 Renton Transit *,10101094,1101,MK_101,101 Renton Transit *,10101094,1101,0,b,4651,1101,b1,0
1123,1123,4753,MK_601,p,601 Group Health Co*,11601005,1601,MK_601,601 Group Health Co*,11601005,1601,0,p,4753,1601,p1,0
1124,1124,4432,MK_36,b,36 Jefferson Park/R*,21036379,1036,MK_36,36 Jefferson Park/R*,21036379,1036,0,b,4432,1036,b1,0
1125,1125,4704,MK_219,b,219 913 Seattle Iss*,41219020,1219,MK_219,219 913 Seattle Iss*,41219020,1219,0,b,4704,1219,b1,0
1126,1126,4280,MK_214,b,214 Seattle - Issaq*,30214066,1214,MK_214,214 Seattle - Issaq*,30214066,1214,0,b,4280,1214,b1,0
1127,1127,4282,MK_215,b,215 N Bend  Seattle,30215060,1215,MK_215,215 N Bend  Seattle,30215060,1215,0,b,4282,1215,b1,0
1128,1128,4652,MK_102,b,102 Fairwood - Seat*,21102003,1102,MK_102,102 Fairwood - Seat*,21102003,1102,0,b,4652,1102,b1,0
1129,1129,4685,MK_193,p,193 Star Lk. to Fir*,21193003,1193,MK_193,193 Star Lk. to Fir*,21193003,1193,0,p,4685,1193,p1,0
1130,1130,4758,MK_7,b,7 Route 7,10007048,1007,MK_7,7 Route 7,10007048,1007,0,b,4758,1007,b1,0
1131,1131,4750,550,b,550 Bellevue,41550537,6550,550,550 Bellevue,41550537,6550,0,b,4750,6550,b1,0
1132,1132,4019,MK_197,b,197 Twin Lakes P&R/*,21197057,1197,MK_197,197 Twin Lakes P&R/*,21197057,1197,0,b,4019,1197,b1,0
1133,1133,4115,MK_106,b,106 Renton-Downtown*,10106090,1106,MK_106,106 Renton-Downtown*,10106090,1106,0,b,4115,1106,b1,0
1134,1134,4116,MK_106,b,106 Renton-Downtown*,21106091,1106,MK_106,106 Renton-Downtown*,21106091,1106,0,b,4116,1106,b1,0
1135,1135,4174,MK_14,b,14 Mt Baker,10014603,1014,MK_14,14 Mt Baker,10014603,1014,0,b,4174,1014,b1,0
1136,1136,4175,MK_14,b,14 Mt Baker,10014604,1014,MK_14,14 Mt Baker,10014604,1014,0,b,4175,1014,b1,0
1137,1137,4895,586N,b,586 Tacoma - U Dist*,FEB14-586457,6586,586N,586 Tacoma - U Dist*,FEB14-586457,6586,0,b,4895,6586,b1,0
1138,1138,4062,MK_72,p,72 Lake City,11072288,1072,MK_72,72 Lake City,11072288,1072,0,p,4062,1072,p1,0
1139,1139,4945,RLCRLa,c,COMMTR RL TAC-SEA NB,,6998,RLCRLa,COMMTR RL TAC-SEA NB,,6998,0,c,4945,6998,c1,0
1140,1140,4060,MK_71,p,71 View Ridge,20071011,1071,MK_71,71 View Ridge,20071011,1071,0,p,4060,1071,p1,0
1141,1141,4061,MK_72,p,72 Lake City,11072282,1072,MK_72,72 Lake City,11072282,1072,0,p,4061,1072,p1,0
1142,1142,4063,MK_72,p,72 Lake City,20072160,1072,MK_72,72 Lake City,20072160,1072,0,p,4063,1072,p1,0
