ZoneName,ZoneID,ID
NorthEastSnohomish,1,2335
King,3,185361
Pierce,5,185378
King,3,186033
Snohomish,2,36857
Snohomish,2,186081
King,3,186017
Pierce,5,184866
King,3,184971
Pierce,5,184886
Pierce,5,184885
King,3,185382
King,3,185466
King,3,185809
Kitsap,6,185838
Kitsap,6,185921
Kitsap,6,185937
King,3,185715
Pierce,5,153302
King,3,184949
Snohomish,2,185680
Kitsap,6,185717
King,3,185787
Kitsap,6,185406
King,3,185566
King,3,186148
King,3,101577
Pierce,5,164406
Pierce,5,164773
Pierce,5,168934
Pierce,5,163298
Pierce,5,164454
Pierce,5,167444
Pierce,5,167610
Pierce,5,167842
Pierce,5,168135
Pierce,5,173052
Pierce,5,164489
Pierce,5,168278
Pierce,5,168781
Pierce,5,169115
Pierce,5,170524
Pierce,5,164127
Pierce,5,165275
Pierce,5,165979
Pierce,5,164402
Pierce,5,166243
Pierce,5,174622
Pierce,5,166531
Pierce,5,165812
Pierce,5,166618
Pierce,5,166095
Pierce,5,171247
Pierce,5,175033
King,3,126165
King,3,126206
Pierce,5,125799
Pierce,5,126276
King,3,126327
King,3,125985
King,3,126800
King,3,126893
King,3,126977
King,3,127255
King,3,127111
King,3,126810
King,3,3757
King,3,127354
King,3,128089
King,3,126988
King,3,128866
King,3,128936
King,3,127459
King,3,127492
King,3,129128
King,3,129127
King,3,130491
King,3,129631
King,3,131084
King,3,129065
King,3,131194
King,3,58632
King,3,59483
King,3,90311
King,3,90109
King,3,90538
King,3,90556
King,3,90925
King,3,90345
Kitsap,6,91483
King,3,90663
King,3,91803
King,3,90694
King,3,91551
Kitsap,6,91978
Kitsap,6,92028
Kitsap,6,92171
King,3,92271
King,3,93034
King,3,92365
King,3,90929
King,3,93068
King,3,91017
King,3,91224
Kitsap,6,91242
King,3,92951
King,3,93026
Kitsap,6,91514
Pierce,5,166935
Pierce,5,171761
Pierce,5,165220
Pierce,5,172044
Pierce,5,175658
Pierce,5,166985
Pierce,5,167117
Pierce,5,172631
Pierce,5,173942
Pierce,5,174259
Pierce,5,176850
King,3,167890
Pierce,5,168140
Pierce,5,166447
Pierce,5,168493
Pierce,5,168876
Pierce,5,167594
Pierce,5,169177
Pierce,5,167687
Pierce,5,166596
Pierce,5,169513
Pierce,5,175462
Pierce,5,169913
Pierce,5,170013
Pierce,5,167673
Pierce,5,168021
Pierce,5,167286
King,3,131389
King,3,132132
King,3,132593
King,3,132895
Pierce,5,125741
King,3,128665
King,3,130666
King,3,131094
King,3,125861
King,3,125878
Pierce,5,131189
King,3,131239
King,3,134837
King,3,130047
King,3,135278
King,3,131136
King,3,133094
King,3,133144
King,3,129852
Pierce,5,130610
King,3,130305
King,3,130369
King,3,130486
King,3,91420
Kitsap,6,91722
King,3,92209
King,3,92627
King,3,114926
King,3,186954
King,3,187225
Pierce,5,185536
Kitsap,6,185910
Kitsap,6,185940
NorthEastSnohomish,1,186022
NorthEastSnohomish,1,186051
King,3,186442
King,3,186230
Kitsap,6,186523
Snohomish,2,43212
Kitsap,6,185973
Kitsap,6,185990
NorthEastSnohomish,1,186020
NorthEastSnohomish,1,186049
King,3,186795
King,3,185767
King,3,185811
King,3,184270
King,3,186258
Kitsap,6,185982
Kitsap,6,185998
King,3,186109
King,3,186179
Kitsap,6,186209
NorthEastSnohomish,1,2380
King,3,122276
King,3,187779
Kitsap,6,3491
Kitsap,6,3500
Kitsap,6,3577
Kitsap,6,3544
Kitsap,6,3496
Kitsap,6,3494
King,3,3677
Kitsap,6,3638
Snohomish,2,2490
Snohomish,2,2466
King,3,2655
NorthEastSnohomish,1,2135
Snohomish,2,2325
Snohomish,2,2529
Snohomish,2,2593
King,3,2650
Snohomish,2,2605
Pierce,5,2780
Pierce,5,2794
Pierce,5,2812
Pierce,5,2855
Kitsap,6,99915
Kitsap,6,95161
King,3,96448
King,3,100123
King,3,97005
King,3,100498
King,3,98367
King,3,101078
King,3,97066
King,3,97109
King,3,101211
Kitsap,6,97348
King,3,101754
King,3,101765
King,3,101570
King,3,101670
Kitsap,6,101704
King,3,97728
King,3,97828
King,3,98802
King,3,98356
King,3,103120
King,3,103127
King,3,99363
King,3,99377
King,3,98955
King,3,99009
King,3,92659
King,3,93612
King,3,93648
King,3,93900
King,3,131261
King,3,131055
King,3,137321
King,3,133450
King,3,137719
King,3,132267
King,3,132349
King,3,137953
King,3,138023
King,3,133463
Pierce,5,133595
Pierce,5,134225
King,3,134504
Pierce,5,138583
King,3,132294
King,3,138883
King,3,133849
King,3,133385
King,3,133403
King,3,133965
King,3,126897
Pierce,5,126948
King,3,139619
Pierce,5,168206
Pierce,5,179716
Pierce,5,167536
Pierce,5,168956
Pierce,5,169558
Pierce,5,169894
Pierce,5,170702
Pierce,5,171303
Pierce,5,168992
Pierce,5,177318
Pierce,5,172104
Pierce,5,171170
Pierce,5,178018
Pierce,5,172763
Pierce,5,169528
Pierce,5,168261
Pierce,5,168429
Pierce,5,179190
Pierce,5,170132
Pierce,5,172939
Pierce,5,180258
Pierce,5,180762
Pierce,5,179377
Pierce,5,173583
Pierce,5,173587
Pierce,5,169291
Pierce,5,171219
Pierce,5,2869
Pierce,5,3053
Pierce,5,3071
King,3,3128
King,3,3146
Pierce,5,3335
Pierce,5,3353
Pierce,5,3410
Pierce,5,3428
Snohomish,2,2412
Snohomish,2,2397
NorthEastSnohomish,1,2435
NorthEastSnohomish,1,2353
Kitsap,6,3469
Kitsap,6,3488
Pierce,5,3678
Kitsap,6,3645
King,3,2662
Snohomish,2,2532
Kitsap,6,3592
Kitsap,6,3576
Kitsap,6,3659
Kitsap,6,3655
Snohomish,2,2273
Pierce,5,186555
King,3,186468
King,3,186799
King,3,186801
King,3,186815
NorthEastSnohomish,1,186286
Snohomish,2,186298
King,3,186349
King,3,186367
King,3,186601
King,3,186873
King,3,124238
King,3,186803
King,3,187229
King,3,64414
King,3,146469
King,3,147118
Pierce,5,147171
Pierce,5,147503
Pierce,5,148088
Pierce,5,148157
Kitsap,6,3573
Kitsap,6,3665
Kitsap,6,3656
NorthEastSnohomish,1,2261
Snohomish,2,2315
King,3,134616
King,3,134930
King,3,135011
Pierce,5,135331
King,3,127683
King,3,128203
King,3,133048
King,3,133098
King,3,141070
King,3,128971
King,3,129025
King,3,136673
Pierce,5,136526
King,3,137477
King,3,141595
King,3,141934
King,3,142436
King,3,137497
King,3,137911
King,3,130346
King,3,136997
King,3,137233
King,3,130729
King,3,143550
King,3,143811
King,3,138004
King,3,131737
Snohomish,2,2584
NorthEastSnohomish,1,2104
NorthEastSnohomish,1,2143
NorthEastSnohomish,1,2112
NorthEastSnohomish,1,2190
NorthEastSnohomish,1,2200
King,3,3821
Pierce,5,2678
NorthEastSnohomish,1,2094
NorthEastSnohomish,1,2138
King,3,124
King,3,142
King,3,199
King,3,224
Snohomish,2,2430
NorthEastSnohomish,1,2355
Snohomish,2,2479
Snohomish,2,2514
King,3,467
King,3,481
Snohomish,2,2533
NorthEastSnohomish,1,2452
Kitsap,6,3653
Kitsap,6,3666
Pierce,5,174201
Pierce,5,174252
Pierce,5,174320
Pierce,5,181953
Pierce,5,169877
Pierce,5,171621
Pierce,5,175503
Pierce,5,181100
Pierce,5,175327
Pierce,5,176609
Pierce,5,175955
Pierce,5,176995
Pierce,5,173112
Pierce,5,173362
Pierce,5,172956
Pierce,5,177827
Pierce,5,178832
Pierce,5,179508
Pierce,5,175553
Pierce,5,175693
Pierce,5,176248
Pierce,5,181003
Pierce,5,177665
Pierce,5,177765
Pierce,5,182105
Pierce,5,182348
Pierce,5,182907
King,3,103435
King,3,99835
King,3,102685
King,3,102715
King,3,100410
King,3,99259
King,3,99906
King,3,104667
King,3,104692
King,3,96840
King,3,101852
King,3,102370
King,3,100890
King,3,96804
King,3,96868
King,3,100975
King,3,97071
King,3,101619
King,3,101795
King,3,103192
King,3,102050
King,3,102075
King,3,103375
King,3,107078
King,3,107085
King,3,107147
King,3,102611
King,3,98822
King,3,99589
King,3,103178
King,3,99683
King,3,99943
King,3,100195
King,3,96218
King,3,103654
King,3,100031
King,3,100382
King,3,96485
Kitsap,6,104617
King,3,104860
King,3,100736
King,3,101132
King,3,101617
King,3,102170
King,3,105656
Kitsap,6,101262
King,3,101294
King,3,101741
King,3,103623
King,3,102028
King,3,103710
King,3,103778
King,3,102360
King,3,102379
Pierce,5,144452
King,3,144589
King,3,145082
King,3,138270
King,3,134226
King,3,138430
Pierce,5,138820
King,3,139538
King,3,139602
King,3,140382
King,3,140776
King,3,141657
Pierce,5,141696
Pierce,5,134803
King,3,134842
King,3,139512
King,3,3778
Pierce,5,135791
Pierce,5,146732
King,3,140842
King,3,135803
King,3,135850
King,3,141145
King,3,139887
King,3,140026
King,3,136888
Pierce,5,147698
Snohomish,2,2583
Snohomish,2,2330
Pierce,5,2795
Pierce,5,2820
Pierce,5,2854
Pierce,5,2861
Pierce,5,3054
Pierce,5,3061
King,3,3086
Pierce,5,3120
NorthEastSnohomish,1,2211
NorthEastSnohomish,1,2354
NorthEastSnohomish,1,2371
Pierce,5,2704
Pierce,5,2713
Pierce,5,2735
Pierce,5,2746
Pierce,5,2803
Pierce,5,2821
Snohomish,2,2277
Snohomish,2,2322
Snohomish,2,2410
Snohomish,2,2400
Pierce,5,3013
Pierce,5,182982
Pierce,5,178752
Pierce,5,178028
Pierce,5,181997
King,3,129392
King,3,129811
Pierce,5,130213
King,3,130745
King,3,131083
King,3,131902
King,3,133674
King,3,134125
Pierce,5,134815
King,3,135049
King,3,136353
King,3,137575
King,3,137943
Pierce,5,140686
King,3,140891
King,3,141626
King,3,143171
Pierce,5,144877
Pierce,5,183292
King,3,50275
King,3,86674
King,3,93908
Pierce,5,136370
Pierce,5,160592
Pierce,5,160648
King,3,131552
Pierce,5,166385
Pierce,5,183543
King,3,105409
King,3,183704
King,3,75144
King,3,183498
King,3,80279
NorthEastSnohomish,1,13355
King,3,88927
Pierce,5,183655
King,3,78327
King,3,183632
King,3,76611
Pierce,5,148231
Snohomish,2,23301
King,3,72224
King,3,183795
King,3,80370
King,3,183928
King,3,183499
King,3,81015
King,3,183797
King,3,184051
King,3,88118
King,3,184016
King,3,183912
King,3,80293
King,3,184102
King,3,88414
Snohomish,2,184323
King,3,183642
King,3,184617
King,3,183988
Snohomish,2,184335
NorthEastSnohomish,1,184650
King,3,184226
King,3,184376
King,3,183914
Snohomish,2,27370
King,3,92445
King,3,68240
King,3,184254
King,3,184475
Pierce,5,157018
King,3,85097
King,3,77926
King,3,184133
King,3,184661
King,3,184264
King,3,184292
King,3,184282
King,3,184447
King,3,183641
King,3,76379
King,3,184536
King,3,184678
King,3,184645
King,3,184164
King,3,184567
King,3,184284
King,3,184243
King,3,64871
King,3,91955
King,3,92392
King,3,184295
King,3,184253
Pierce,5,184386
Pierce,5,149354
Snohomish,2,26474
Snohomish,2,184566
King,3,84819
King,3,110702
King,3,159679
Pierce,5,176151
King,3,185046
King,3,185035
King,3,68729
King,3,80604
NorthEastSnohomish,1,184558
King,3,108258
King,3,114235
Pierce,5,148097
King,3,184917
King,3,69481
King,3,152043
King,3,83426
King,3,184991
King,3,137474
King,3,185366
King,3,185396
Pierce,5,149780
King,3,3781
NorthEastSnohomish,1,6222
King,3,69499
King,3,80286
King,3,185163
King,3,185222
Pierce,5,157015
Pierce,5,185478
King,3,185733
King,3,185670
King,3,185819
Kitsap,6,185900
King,3,185368
King,3,185633
Kitsap,6,185977
NorthEastSnohomish,1,186054
NorthEastSnohomish,1,186167
King,3,71140
King,3,184985
Pierce,5,185521
Kitsap,6,3850
King,3,83932
King,3,185217
King,3,185460
King,3,148750
King,3,185634
Kitsap,6,185936
Snohomish,2,32407
King,3,71502
King,3,186046
King,3,185706
Kitsap,6,185876
Kitsap,6,3763
King,3,185723
King,3,185741
Pierce,5,185511
King,3,186180
King,3,107461
King,3,184280
Snohomish,2,2281
Kitsap,6,3593
Kitsap,6,3551
Kitsap,6,3586
Kitsap,6,3639
Kitsap,6,3683
King,3,191485
NorthEastSnohomish,1,2220
NorthEastSnohomish,1,2364
Snohomish,2,2312
Snohomish,2,2321
Kitsap,6,3572
Kitsap,6,3553
Kitsap,6,3606
Kitsap,6,3622
Kitsap,6,3621
Kitsap,6,3608
Kitsap,6,3563
Kitsap,6,3600
NorthEastSnohomish,1,2332
Snohomish,2,2311
Snohomish,2,2391
Snohomish,2,2428
NorthEastSnohomish,1,2110
Pierce,5,3043
King,3,3154
King,3,3163
NorthEastSnohomish,1,2265
NorthEastSnohomish,1,2247
NorthEastSnohomish,1,2358
Snohomish,2,2323
Pierce,5,2989
Pierce,5,3003
Pierce,5,3044
Pierce,5,3062
Pierce,5,3463
King,3,16
King,3,80
NorthEastSnohomish,1,2376
King,3,2610
King,3,2556
King,3,3176
Pierce,5,3194
King,3,125
King,3,150
King,3,214
King,3,223
Pierce,5,2749
King,3,103405
King,3,104359
King,3,104527
King,3,98548
King,3,108320
King,3,105738
Kitsap,6,108933
King,3,103483
King,3,106187
King,3,99351
King,3,103866
Kitsap,6,105466
King,3,105491
Kitsap,6,105625
King,3,110235
King,3,110267
King,3,99618
King,3,99980
King,3,107290
King,3,104901
Kitsap,6,104737
King,3,106825
King,3,107444
King,3,107305
King,3,107629
King,3,105142
King,3,108127
NorthEastSnohomish,1,2150
Snohomish,2,2255
NorthEastSnohomish,1,2443
King,3,2559
NorthEastSnohomish,1,2337
Pierce,5,2719
Pierce,5,2737
Pierce,5,2930
Pierce,5,2944
Pierce,5,2980
Pierce,5,2994
Pierce,5,3005
Pierce,5,3203
Pierce,5,3221
Pierce,5,3260
Pierce,5,3278
Pierce,5,3464
King,3,13
King,3,67
King,3,81
Snohomish,2,2504
Snohomish,2,2576
Kitsap,6,3597
Kitsap,6,3617
Pierce,5,2766
Pierce,5,2798
King,3,3079
Pierce,5,3268
Pierce,5,3277
Snohomish,2,2509
Snohomish,2,2572
Pierce,5,3362
Pierce,5,3380
Pierce,5,3437
Pierce,5,3455
King,3,416
King,3,423
King,3,459
King,3,484
Pierce,5,3438
King,3,3447
NorthEastSnohomish,1,2357
NorthEastSnohomish,1,2366
NorthEastSnohomish,1,2263
Snohomish,2,2596
Pierce,5,2693
Pierce,5,2707
Pierce,5,2676
Snohomish,2,2579
Snohomish,2,2503
NorthEastSnohomish,1,2450
NorthEastSnohomish,1,2548
Kitsap,6,3604
Kitsap,6,3613
Kitsap,6,3489
Kitsap,6,3506
NorthEastSnohomish,1,2111
NorthEastSnohomish,1,2146
Kitsap,6,3635
Kitsap,6,3647
King,3,2642
Snohomish,2,2592
King,3,2664
King,3,2667
King,3,2553
NorthEastSnohomish,1,2169
NorthEastSnohomish,1,2201
NorthEastSnohomish,1,2244
Snohomish,2,2269
King,3,267
King,3,281
NorthEastSnohomish,1,2348
King,3,186043
King,3,97136
Snohomish,2,184333
King,3,185365
King,3,186749
Snohomish,2,186918
Kitsap,6,185604
Kitsap,6,185956
King,3,186041
King,3,186440
King,3,186303
King,3,186376
King,3,186143
King,3,186548
King,3,186600
Kitsap,6,185848
King,3,186788
Snohomish,2,23080
Pierce,5,118625
King,3,187515
King,3,185740
King,3,80223
King,3,186381
King,3,186283
King,3,3823
Snohomish,2,43653
Pierce,5,2691
Pierce,5,2740
King,3,2758
Pierce,5,2773
King,3,215
King,3,226
King,3,258
Pierce,5,2823
Pierce,5,3008
Pierce,5,3026
King,3,315
King,3,333
King,3,75
King,3,100
King,3,139
King,3,164
Pierce,5,3125
King,3,3142
Pierce,5,3189
Pierce,5,3206
King,3,375
King,3,400
Pierce,5,2832
Pierce,5,2849
King,3,147725
King,3,147766
King,3,140584
King,3,148396
Pierce,5,141713
Pierce,5,148538
King,3,143785
King,3,141269
Pierce,5,143935
King,3,142552
King,3,142584
Pierce,5,144547
King,3,141712
King,3,138108
King,3,141148
King,3,141892
King,3,138360
King,3,137617
King,3,145741
Pierce,5,145777
King,3,143301
Pierce,5,137835
King,3,139130
King,3,142776
King,3,142955
King,3,138103
King,3,138218
Snohomish,2,2404
King,3,342
King,3,356
King,3,417
King,3,431
King,3,2657
King,3,2609
Snohomish,2,2528
King,3,195143
NorthEastSnohomish,1,2122
NorthEastSnohomish,1,2176
Pierce,5,2722
Pierce,5,2729
Pierce,5,2922
Pierce,5,2931
Pierce,5,2995
Pierce,5,3020
Snohomish,2,2302
NorthEastSnohomish,1,2290
Snohomish,2,2329
Snohomish,2,2417
Snohomish,2,2421
Pierce,5,2770
Pierce,5,2777
Snohomish,2,186162
King,3,186140
King,3,186197
Kitsap,6,186520
King,3,187221
King,3,186814
Pierce,5,183579
King,3,185554
NorthEastSnohomish,1,18031
King,3,186352
King,3,187212
Kitsap,6,95267
King,3,186613
King,3,186860
King,3,187073
King,3,139579
King,3,186882
King,3,67857
Pierce,5,186816
King,3,186996
Pierce,5,146699
Pierce,5,147488
Pierce,5,147986
King,3,148155
King,3,187780
Kitsap,6,3568
King,3,443
King,3,468
King,3,532
King,3,541
Pierce,5,2907
Pierce,5,2924
Pierce,5,2960
Pierce,5,2975
Pierce,5,2993
Pierce,5,3375
Pierce,5,3392
Pierce,5,3425
Pierce,5,3017
Pierce,5,3200
Pierce,5,3217
King,3,3091
Pierce,5,3108
King,3,3
King,3,21
King,3,71
King,3,85
Pierce,5,3334
Pierce,5,3351
Pierce,5,3398
King,3,107929
King,3,105840
King,3,108405
King,3,108509
King,3,108522
King,3,105679
King,3,108791
King,3,108572
King,3,99768
King,3,106794
King,3,101522
King,3,108904
King,3,108975
King,3,100019
King,3,100036
Kitsap,6,101729
King,3,105861
King,3,102067
King,3,110184
King,3,107421
King,3,106061
King,3,110005
King,3,100738
King,3,100770
King,3,101071
King,3,101088
King,3,102399
King,3,139884
King,3,142236
King,3,144771
King,3,143912
King,3,148589
Pierce,5,148653
King,3,142522
King,3,144470
King,3,142791
King,3,139121
King,3,139171
Pierce,5,142990
Pierce,5,145510
Pierce,5,145542
King,3,141676
King,3,139506
King,3,139524
King,3,142043
King,3,139992
King,3,145969
Pierce,5,146001
King,3,142315
King,3,146237
King,3,142415
King,3,142481
King,3,142500
Pierce,5,146680
Pierce,5,2802
Pierce,5,2838
Pierce,5,2847
Pierce,5,2871
Pierce,5,2889
NorthEastSnohomish,1,2202
Snohomish,2,2252
Pierce,5,2881
Pierce,5,2906
Pierce,5,2970
Pierce,5,2979
King,3,3227
Pierce,5,3252
Pierce,5,3288
Pierce,5,3295
Snohomish,2,2402
Snohomish,2,2426
Pierce,5,2914
Pierce,5,2928
Pierce,5,3119
Pierce,5,3354
Pierce,5,3420
Pierce,5,3427
Snohomish,2,2510
Pierce,5,3415
Pierce,5,3408
Pierce,5,3423
King,3,185
King,3,202
Pierce,5,3451
Pierce,5,195950
King,3,60
King,3,77
King,3,452
King,3,470
King,3,503
King,3,521
King,3,539
King,3,136
King,3,151
King,3,186
King,3,196
King,3,394
King,3,411
King,3,237
King,3,255
King,3,462
King,3,477
King,3,104246
King,3,107462
King,3,107480
King,3,102925
King,3,107580
King,3,104816
King,3,98279
King,3,108153
King,3,98372
King,3,98737
Kitsap,6,104593
King,3,102896
King,3,104007
King,3,98907
King,3,103316
King,3,99140
King,3,104426
Kitsap,6,104551
King,3,99512
King,3,105189
King,3,104036
King,3,109574
King,3,109931
King,3,106557
King,3,110035
Kitsap,6,105991
King,3,104222
King,3,140379
King,3,144599
King,3,142832
Pierce,5,146916
King,3,146973
King,3,3779
King,3,141267
King,3,141299
Pierce,5,145521
King,3,147773
Pierce,5,147907
Pierce,5,147263
Pierce,5,147943
Pierce,5,147977
King,3,142036
King,3,147835
King,3,146374
King,3,142775
King,3,143314
King,3,147178
King,3,147246
Pierce,5,147595
King,3,147645
Pierce,5,147914
Pierce,5,147964
King,3,146568
King,3,147119
King,3,107980
King,3,108012
King,3,108594
Kitsap,6,103304
King,3,103329
King,3,101744
King,3,101776
King,3,103564
King,3,102026
Kitsap,6,107235
King,3,107636
King,3,109640
King,3,109658
King,3,108065
Kitsap,6,105203
King,3,108201
King,3,103213
Kitsap,6,103217
King,3,108514
King,3,108633
Kitsap,6,108733
King,3,105809
King,3,109017
King,3,109070
King,3,104239
King,3,109543
Kitsap,6,109594
Kitsap,6,91545
Kitsap,6,93233
King,3,93258
Kitsap,6,93794
King,3,91987
King,3,90914
King,3,92305
King,3,93770
Kitsap,6,92606
King,3,91949
King,3,91950
King,3,92517
King,3,94316
Kitsap,6,94614
King,3,94616
King,3,94748
King,3,94840
Kitsap,6,94876
King,3,92667
King,3,92877
King,3,93006
King,3,92018
King,3,92082
King,3,93539
King,3,96190
King,3,95370
King,3,95810
King,3,530
King,3,547
King,3,505
King,3,522
King,3,569
King,3,586
King,3,149464
King,3,149513
Pierce,5,149781
Pierce,5,149801
Pierce,5,150435
King,3,150805
King,3,150873
Pierce,5,151258
Pierce,5,151342
Pierce,5,151478
Pierce,5,152048
Pierce,5,152063
King,3,152923
Pierce,5,154518
Pierce,5,154567
King,3,728
King,3,745
King,3,798
King,3,813
King,3,684
Snohomish,2,2569
NorthEastSnohomish,1,2444
King,3,2624
King,3,2645
Pierce,5,3226
Pierce,5,3237
Pierce,5,3251
Pierce,5,3287
Pierce,5,3305
King,3,259
King,3,284
Snohomish,2,2306
Pierce,5,2683
King,3,3136
King,3,3143
Pierce,5,3204
Pierce,5,3213
Snohomish,2,2585
King,3,2632
King,3,2660
King,3,2565
King,3,22
King,3,40
King,3,348
King,3,693
King,3,542
King,3,560
King,3,501
King,3,515
King,3,558
King,3,576
King,3,590
King,3,636
King,3,654
King,3,669
King,3,704
King,3,722
King,3,670
King,3,688
King,3,753
King,3,770
King,3,802
King,3,809
King,3,845
King,3,862
King,3,727
King,3,752
King,3,791
King,3,105002
King,3,105052
Kitsap,6,98878
King,3,98945
King,3,107130
King,3,107162
King,3,107661
King,3,107842
King,3,107874
King,3,105440
King,3,105522
King,3,105665
King,3,108061
King,3,106208
King,3,108297
King,3,108335
King,3,106451
King,3,101288
King,3,101295
King,3,101352
King,3,107127
King,3,99869
King,3,109735
King,3,109752
King,3,109480
King,3,101832
King,3,101862
King,3,816
King,3,785
King,3,799
King,3,860
King,3,874
King,3,801
King,3,819
King,3,876
King,3,894
King,3,1004
King,3,1022
Pierce,5,155269
Pierce,5,155350
King,3,806
King,3,988
King,3,1006
King,3,1020
King,3,900
King,3,909
King,3,1062
King,3,1079
King,3,1132
King,3,1149
King,3,1027
Pierce,5,147334
Pierce,5,3776
Pierce,5,148651
Pierce,5,147812
King,3,94400
Pierce,5,148600
King,3,148867
Pierce,5,148899
Pierce,5,148799
Pierce,5,148842
Pierce,5,148635
Pierce,5,148937
Pierce,5,149037
Pierce,5,149361
Pierce,5,149414
Pierce,5,149779
Pierce,5,149782
Pierce,5,149951
Pierce,5,150124
Pierce,5,149216
King,3,149257
Pierce,5,149221
Pierce,5,149335
Pierce,5,149369
Pierce,5,149305
Pierce,5,149501
Pierce,5,149151
King,3,1052
King,3,1095
King,3,1118
King,3,1398
King,3,1413
King,3,1150
King,3,1159
King,3,1350
King,3,1354
King,3,1418
King,3,1427
King,3,1595
King,3,1620
King,3,1686
King,3,1693
King,3,1863
King,3,1888
King,3,1927
King,3,1952
King,3,1449
King,3,1617
King,3,1632
King,3,1647
King,3,933
King,3,109930
Kitsap,6,107178
King,3,105026
King,3,110198
King,3,107449
King,3,105527
King,3,107513
King,3,107818
Kitsap,6,105895
King,3,105928
King,3,108510
King,3,108713
King,3,108747
King,3,107133
King,3,107502
King,3,110093
King,3,108735
King,3,109119
King,3,109460
King,3,60387
King,3,60586
King,3,60686
King,3,61422
King,3,62345
King,3,62392
King,3,62880
King,3,63364
King,3,357
Pierce,5,3311
Pierce,5,3336
Pierce,5,3377
Pierce,5,3402
Snohomish,2,2511
Snohomish,2,2515
NorthEastSnohomish,1,2546
King,3,2631
King,3,2620
King,3,2756
Pierce,5,2774
Pierce,5,2792
King,3,2661
King,3,2566
Pierce,5,2809
King,3,72
King,3,133
King,3,147
Pierce,5,2876
Pierce,5,2891
Pierce,5,2941
Pierce,5,2959
King,3,390
King,3,951
King,3,1681
King,3,1698
King,3,1749
King,3,1764
King,3,1212
King,3,1226
King,3,1276
King,3,1294
King,3,1487
King,3,1501
King,3,1868
King,3,1883
King,3,2068
King,3,2085
Kitsap,6,74425
Kitsap,6,88228
King,3,1010
King,3,1028
King,3,1085
King,3,1103
King,3,1234
King,3,1243
King,3,1277
King,3,408
King,3,451
King,3,465
King,3,200
King,3,209
Pierce,5,3056
Pierce,5,3074
King,3,266
King,3,275
King,3,339
King,3,343
Pierce,5,2900
Pierce,5,2915
Pierce,5,2951
Pierce,5,2968
Pierce,5,2985
King,3,575
King,3,600
King,3,607
Pierce,5,2824
Pierce,5,2843
Pierce,5,3040
Pierce,5,3242
Pierce,5,3306
Kitsap,6,3492
Kitsap,6,3587
Snohomish,2,2286
NorthEastSnohomish,1,2178
NorthEastSnohomish,1,2248
Kitsap,6,3584
Kitsap,6,3630
Kitsap,6,3685
Kitsap,6,3481
NorthEastSnohomish,1,2131
NorthEastSnohomish,1,2160
NorthEastSnohomish,1,2216
Snohomish,2,2314
Snohomish,2,2385
Pierce,5,3888
Kitsap,6,3539
Kitsap,6,3531
Kitsap,6,3624
Kitsap,6,3490
Kitsap,6,3582
Kitsap,6,3595
Kitsap,6,3518
Kitsap,6,3631
Kitsap,6,3513
King,3,95821
King,3,3820
King,3,93706
King,3,93764
King,3,93653
King,3,93916
King,3,94101
King,3,96247
King,3,92651
Kitsap,6,92718
King,3,94135
King,3,93893
King,3,94099
King,3,94454
King,3,94128
King,3,94735
Kitsap,6,94752
King,3,93054
King,3,96813
King,3,96815
King,3,94918
King,3,94937
King,3,97351
King,3,95807
Kitsap,6,96607
King,3,94545
Kitsap,6,94578
King,3,100120
King,3,102222
King,3,109322
King,3,107819
Kitsap,6,108169
King,3,108212
King,3,103033
King,3,103204
King,3,103268
King,3,108493
King,3,106998
King,3,107083
King,3,108773
King,3,108787
King,3,101875
King,3,101893
King,3,109117
King,3,109156
King,3,107517
King,3,104066
King,3,104300
King,3,102495
King,3,104971
King,3,105046
King,3,105471
King,3,105475
King,3,105641
Pierce,5,3324
Pierce,5,3066
King,3,3083
King,3,3147
King,3,3164
King,3,3159
King,3,3173
Pierce,5,3222
Pierce,5,3240
King,3,121
King,3,138
Pierce,5,3264
Pierce,5,3281
Pierce,5,3273
Pierce,5,3290
Pierce,5,3341
Pierce,5,3359
King,3,253
King,3,271
King,3,320
King,3,335
King,3,113
King,3,128
King,3,145
Kitsap,6,3654
Kitsap,6,3649
NorthEastSnohomish,1,2362
Snohomish,2,2427
Snohomish,2,2580
NorthEastSnohomish,1,2090
NorthEastSnohomish,1,2165
NorthEastSnohomish,1,2243
Snohomish,2,2464
King,3,2626
Pierce,5,2730
Pierce,5,2787
Pierce,5,2880
Pierce,5,2937
Pierce,5,2987
King,3,3078
King,3,3135
Pierce,5,3196
Pierce,5,3285
Pierce,5,3346
Pierce,5,3403
King,3,17
King,3,74
Snohomish,2,2403
NorthEastSnohomish,1,2439
Snohomish,2,2502
Kitsap,6,3599
Kitsap,6,3504
Kitsap,6,3657
Snohomish,2,2582
NorthEastSnohomish,1,2446
King,3,2663
Kitsap,6,3591
Kitsap,6,3610
Kitsap,6,3474
Pierce,5,3681
Snohomish,2,2292
NorthEastSnohomish,1,2108
King,3,3660
NorthEastSnohomish,1,2125
NorthEastSnohomish,1,2191
King,3,2549
King,3,2557
Pierce,5,2671
NorthEastSnohomish,1,2097
NorthEastSnohomish,1,2193
NorthEastSnohomish,1,2237
King,3,117
King,3,1302
King,3,1504
King,3,1961
King,3,1986
King,3,2022
King,3,2029
King,3,1602
King,3,1609
King,3,1668
King,3,1677
King,3,1872
King,3,1879
King,3,1945
